owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
"8","0","0","2811","666","0","54"
"8","0","0","2814","670","0","57"
"8","0","0","2821","675","3","60"
"8","0","0","2825","680","0","63"
"8","0","0","2832","689","6","70"
"9","0","0","12","3","5","1"
"9","0","0","28","9","3","2"
"9","0","0","51","12","5","3"
"9","0","0","90","20","4","4"
"9","0","0","147","22","2","5"
"9","0","0","193","24","2","6"
"9","0","0","206","25","3","7"
"9","0","0","222","40","14","8"
"9","0","0","246","52","9","9"
"9","0","0","266","66","19","10"
"9","0","0","288","83","16","11"
"9","0","0","306","95","4","12"
"9","0","0","320","101","3","13"
"9","0","0","355","118","23","14"
"9","0","0","399","138","16","15"
"9","0","0","429","150","10","16"
"9","0","0","466","163","6","17"
"9","0","0","500","176","13","18"
"9","0","0","537","194","18","19"
"9","0","0","575","204","7","20"
"9","0","0","598","214","6","21"
"9","0","0","619","228","10","22"
"9","0","0","633","234","3","23"
"9","0","0","640","242","2","24"
"9","0","0","646","244","0","25"
"10","0","0","11","0","0","1"
"10","0","0","32","0","0","2"
"10","0","0","56","1","1","3"
"10","0","0","76","1","0","4"
"10","0","0","96","3","2","5"
"10","0","0","128","4","1","6"
"10","0","0","174","9","1","7"
"10","0","0","232","14","11","8"
"10","0","0","280","25","8","9"
"10","0","0","309","44","21","10"
"10","0","0","340","59","18","11"
"10","0","0","388","98","43","12"
"10","0","0","434","126","18","13"
"10","0","0","469","142","9","14"
"10","0","0","520","149","7","15"
"10","0","0","583","161","11","16"
"10","0","0","637","165","4","17"
"10","0","0","695","181","15","18"
"10","0","0","759","192","13","19"
"10","0","0","801","203","10","20"
"10","0","0","815","210","1","21"
"10","0","0","829","213","2","22"
"10","0","0","847","218","7","23"
"11","0","0","6","4","5","1"
"11","0","0","15","6","0","2"
"11","0","0","22","11","2","5"
"11","0","0","31","12","1","6"
"11","0","0","39","14","2","7"
"11","0","0","46","16","0","8"
"11","0","0","49","16","0","9"
"11","0","0","55","16","0","10"
"11","0","0","64","20","2","11"
"11","0","0","77","26","4","12"
"11","0","0","86","27","0","13"
"11","0","0","87","29","0","14"
"11","0","0","93","34","11","15"
"11","0","0","102","43","0","16"
"11","0","0","119","46","4","17"
"11","0","0","150","52","5","18"
"11","0","0","182","57","7","19"
"11","0","0","209","63","1","20"
"11","0","0","234","66","2","21"
"11","0","0","250","71","1","22"
"11","0","0","258","71","0","23"
"11","0","0","273","72","2","24"
"11","0","0","299","78","5","25"
"11","0","0","316","83","2","26"
"11","0","0","325","89","5","27"
"11","0","0","331","91","0","28"
"11","0","0","355","100","12","29"
"11","0","0","384","107","1","30"
"11","0","0","396","113","12","31"
"11","0","0","411","121","6","32"
"11","0","0","424","128","4","33"
"11","0","0","433","132","3","34"
"11","0","0","448","136","1","35"
"11","0","0","467","141","7","36"
"11","0","0","499","148","9","37"
"11","0","0","528","157","6","38"
"11","0","0","537","163","4","39"
"11","0","0","556","168","4","40"
"11","0","0","582","171","2","41"
"11","0","0","614","175","7","42"
"11","0","0","651","191","20","43"
"11","0","0","674","204","10","44"
"11","0","0","687","214","2","45"
"11","0","0","698","219","7","46"
"11","0","0","712","228","11","47"
"11","0","0","729","237","3","48"
"11","0","0","745","245","12","49"
"11","0","0","760","255","4","50"
"11","0","0","778","262","10","51"
"11","0","0","798","273","4","52"
"11","0","0","812","275","2","53"
"11","0","0","823","286","6","54"
"11","0","0","837","292","2","55"
"11","0","0","848","294","2","56"
"11","0","0","853","299","1","57"
"11","0","0","862","303","8","58"
"11","0","0","873","309","5","59"
"11","0","0","883","318","6","60"
"11","0","0","895","321","1","61"
"11","0","0","903","322","3","62"
"11","0","0","912","326","3","63"
"11","0","0","928","329","4","64"
"11","0","0","945","335","4","65"
"11","0","0","966","340","5","66"
"11","0","0","985","346","5","67"
"11","0","0","996","349","0","68"
"11","0","0","1008","352","4","69"
"11","0","0","1025","360","5","70"
"11","0","0","1035","360","0","71"
"11","0","0","1039","361","0","111"
"11","0","0","1046","361","0","112"
"11","0","0","1055","362","1","113"
"11","0","0","1062","362","0","114"
"11","0","0","1071","362","0","115"
"11","0","0","1084","362","0","116"
"11","0","0","1095","362","0","117"
"11","0","0","1093","362","0","118"
"11","0","0","1106","362","0","119"
"11","0","0","1112","362","0","120"
"11","0","0","1118","362","0","121"
"11","0","0","1124","364","2","122"
"11","0","0","1128","364","0","123"
"11","0","0","1130","364","0","124"
"11","0","0","1134","365","0","128"
"11","0","0","1136","365","0","129"
"12","0","0","8","0","0","1"
"12","0","0","35","2","2","2"
"12","0","0","65","2","0","3"
"12","0","0","85","2","0","4"
"12","0","0","96","2","0","5"
"12","0","0","107","2","0","6"
"12","0","0","130","4","3","7"
"12","0","0","157","5","0","8"
"12","0","0","186","6","1","9"
"12","0","0","205","10","9","10"
"12","0","0","208","16","0","11"
"12","0","0","215","16","0","12"
"12","0","0","229","19","1","13"
"12","0","0","256","19","0","14"
"12","0","0","290","20","1","15"
"12","0","0","312","22","1","16"
"12","0","0","323","22","0","17"
"12","0","0","340","25","3","18"
"12","0","0","355","26","0","19"
"12","0","0","369","27","2","20"
"12","0","0","382","28","0","21"
"12","0","0","393","28","0","22"
"12","0","0","434","30","2","23"
"12","0","0","481","30","0","24"
"12","0","0","499","31","2","25"
"12","0","0","506","37","6","26"
"12","0","0","519","40","4","27"
"12","0","0","536","44","2","28"
"12","0","0","544","46","1","29"
"12","0","0","553","53","1","30"
"12","0","0","563","54","2","31"
"12","0","0","570","62","4","32"
"12","0","0","579","71","9","33"
"12","0","0","592","77","6","34"
"12","0","0","612","93","14","35"
"12","0","0","627","100","1","36"
"12","0","0","638","104","2","37"
"12","0","0","649","111","7","38"
"12","0","0","656","115","2","39"
"12","0","0","663","116","0","41"
"12","0","0","666","116","0","42"
"12","0","0","668","118","0","44"
"12","0","0","675","120","0","47"
"12","0","0","680","120","0","48"
"12","0","0","681","120","0","49"
"12","0","0","683","123","0","51"
"12","0","0","684","123","0","52"
"12","0","0","686","124","0","54"
"12","0","0","688","129","3","59"
"12","0","0","690","131","0","60"
"12","0","0","693","131","0","61"
"12","0","0","698","132","1","62"
"12","0","0","702","135","1","66"
"12","0","0","704","136","0","67"
"12","0","0","709","138","1","68"
"12","0","0","715","139","1","69"
"12","0","0","720","143","2","110"
"12","0","0","725","147","0","111"
"12","0","0","728","149","0","112"
"12","0","0","730","149","0","113"
"12","0","0","733","152","0","114"
"12","0","0","739","153","1","115"
"12","0","0","743","155","1","116"
"12","0","0","745","155","0","117"
"12","0","0","746","159","0","118"
"12","0","0","749","159","0","119"
"12","0","0","753","159","0","120"
"12","0","0","756","159","0","121"
"12","0","0","759","159","0","122"
"12","0","0","762","160","0","124"
"12","0","0","764","160","0","125"
"12","0","0","765","160","0","126"
"13","0","0","8","5","5","1"
"13","0","0","18","7","0","2"
"13","0","0","22","8","0","3"
"13","0","0","25","9","1","4"
"13","0","0","28","10","1","5"
"13","0","0","30","10","0","6"
"13","0","0","38","15","3","7"
"13","0","0","45","16","0","8"
"13","0","0","46","19","0","9"
"13","0","0","50","26","2","10"
"13","0","0","53","27","0","12"
"13","0","0","66","32","13","13"
"13","0","0","88","50","11","14"
"13","0","0","98","58","5","15"
"13","0","0","100","62","0","16"
"13","0","0","106","63","2","17"
"13","0","0","117","69","4","18"
"13","0","0","128","80","11","19"
"13","0","0","163","96","17","20"
"13","0","0","197","111","9","21"
"13","0","0","212","131","28","22"
"13","0","0","235","158","13","23"
"13","0","0","253","174","15","24"
"13","0","0","268","184","12","25"
"13","0","0","297","201","12","26"
"13","0","0","319","209","7","27"
"13","0","0","341","213","4","28"
"13","0","0","361","223","4","30"
"13","0","0","373","233","10","31"
"13","0","0","393","237","1","32"
"13","0","0","406","242","5","33"
"13","0","0","412","263","10","34"
"13","0","0","417","268","0","35"
"13","0","0","419","271","0","36"
"13","0","0","424","272","1","37"
"13","0","0","432","272","0","38"
"13","0","0","440","273","3","39"
"13","0","0","447","277","3","40"
"13","0","0","452","280","0","41"
"13","0","0","456","284","1","42"
"13","0","0","464","284","0","43"
"13","0","0","473","286","1","44"
"13","0","0","479","287","1","45"
"13","0","0","481","287","0","46"
"13","0","0","483","288","0","48"
"13","0","0","491","289","0","49"
"13","0","0","497","291","0","50"
"13","0","0","503","291","0","51"
"13","0","0","510","292","1","53"
"13","0","0","515","292","0","54"
"13","0","0","519","292","0","55"
"13","0","0","523","292","0","56"
"13","0","0","526","295","2","58"
"13","0","0","530","295","0","59"
"13","0","0","533","295","0","60"
"13","0","0","534","295","0","61"
"13","0","0","539","295","0","62"
"13","0","0","545","295","0","63"
"13","0","0","547","295","0","64"
"13","0","0","549","298","0","81"
"13","0","0","551","298","0","94"
"13","0","0","553","300","0","100"
"13","0","0","554","300","0","105"
"13","0","0","557","303","0","106"
"13","0","0","563","303","0","107"
"13","0","0","570","303","0","108"
"13","0","0","573","304","0","109"
"13","0","0","580","309","2","110"
"13","0","0","589","316","0","111"
"13","0","0","594","321","6","112"
"13","0","0","601","329","12","113"
"13","0","0","606","338","0","114"
"13","0","0","608","339","1","115"
"13","0","0","609","340","0","116"
"13","0","0","610","349","0","117"
"13","0","0","611","349","0","118"
"13","0","0","613","353","0","119"
"13","0","0","615","366","0","120"
"13","0","0","617","408","0","122"
"15","0","0","10","0","0","1"
"15","0","0","49","6","14","2"
"15","0","0","95","32","29","3"
"15","0","0","139","64","29","4"
"15","0","0","181","96","10","5"
"15","0","0","214","104","5","6"
"15","0","0","244","116","12","7"
"15","0","0","284","134","36","8"
"15","0","0","322","161","12","9"
"15","0","0","340","179","14","10"
"15","0","0","350","196","12","11"
"15","0","0","376","214","35","12"
"15","0","0","411","251","19","13"
"15","0","0","437","282","29","14"
"15","0","0","470","313","25","15"
