owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
5167,0,0,959,1153,3,87
5170,0,1,1,1,0,1
5170,0,1,4,1,0,2
5170,0,1,5,1,0,5
5170,0,1,6,3,0,6
5170,0,1,8,17,0,12
5170,0,1,11,17,0,13
5170,0,1,13,28,1,16
5182,0,0,1,0,0,1
5182,0,0,4,0,0,2
5182,0,0,12,0,0,3
5182,0,0,30,1,1,4
5182,0,0,46,1,0,5
5182,0,0,51,2,1,6
5182,0,0,58,2,0,7
5182,0,0,69,3,1,8
5182,0,0,81,3,0,9
5182,0,0,94,4,0,10
5182,0,0,107,5,1,11
5182,0,0,124,6,0,12
5182,0,0,150,7,2,13
5182,0,0,170,11,1,14
5182,0,0,186,15,2,15
5182,0,0,200,16,0,16
5182,0,0,205,16,0,41
5182,0,0,209,33,1,47
5182,0,0,216,34,1,48
5182,0,0,227,37,2,49
5182,0,0,235,37,0,50
5182,0,0,243,42,8,51
5182,0,0,255,46,0,52
5182,0,0,264,49,4,53
5182,0,0,269,51,0,54
5182,0,0,271,56,0,57
5182,0,0,274,56,0,60
5182,0,0,276,62,0,67
5182,0,0,278,63,0,70
5182,0,0,281,66,1,72
5182,0,0,282,68,0,76
5182,0,0,283,68,0,77
5182,0,0,284,68,0,78
5184,0,0,0,1,0,1
5184,0,0,2,3,1,4
5184,0,0,3,6,0,12
5184,0,0,4,7,0,43
5184,0,0,5,8,0,45
5184,0,0,8,12,1,51
5184,0,0,10,12,0,52
5184,0,0,13,24,6,53
5184,0,0,16,62,1,55
5184,0,0,17,66,0,58
5184,0,0,18,81,0,65
5184,0,0,19,82,0,66
5184,0,0,20,83,0,69
5184,0,0,21,84,0,70
5184,0,0,22,117,0,86
5184,0,0,23,120,0,87
5186,0,1,2,5,14,1
5186,0,1,8,23,5,2
5186,0,1,14,41,22,3
5186,0,1,18,56,15,4
5186,0,1,24,119,36,5
5186,0,1,30,140,4,6
5186,0,1,32,146,0,7
5186,0,1,33,157,0,8
5186,0,1,34,229,0,14
5186,0,1,35,238,0,15
5186,0,1,37,266,0,17
5186,0,1,40,266,0,20
5186,0,1,44,266,0,21
5186,0,1,50,266,0,24
5186,0,1,54,266,0,27
5186,0,1,55,266,0,28
5186,0,1,56,267,0,33
5186,0,1,59,274,2,44
5190,1,1,4,12,13,1
5190,1,1,17,21,8,2
5190,1,1,40,52,47,3
5190,1,1,58,88,21,4
5190,1,1,72,109,23,5
5190,1,1,90,134,16,6
5190,1,1,105,151,35,7
5190,1,1,128,210,37,8
5190,1,1,150,242,28,9
5190,1,1,161,261,16,10
5190,1,1,175,288,22,11
5190,1,1,194,313,34,12
5190,1,1,207,357,28,13
5190,1,1,215,378,1,14
5190,1,1,222,383,9,15
5190,1,1,227,401,7,16
5190,1,1,230,414,0,34
5190,1,1,232,414,0,36
5190,1,1,235,417,2,42
5190,1,1,244,426,3,43
5190,1,1,259,430,3,44
5190,1,1,269,437,1,45
5190,1,1,273,444,5,46
5190,1,1,276,448,3,47
5190,1,1,282,451,3,48
5190,1,1,286,453,2,49
5190,1,1,288,454,0,50
5190,1,1,289,455,0,51
5190,1,1,291,472,5,54
5190,1,1,292,484,0,55
5190,1,1,293,491,0,57
5190,1,1,295,497,8,58
5190,1,1,297,504,2,59
5190,1,1,302,510,3,60
5190,1,1,306,517,5,61
5190,1,1,315,524,0,62
5190,1,1,324,533,1,63
5190,1,1,330,537,11,64
5190,1,1,343,561,7,65
5190,1,1,363,570,12,66
5190,1,1,385,625,75,67
5190,1,1,411,681,34,68
5190,1,1,461,715,20,69
5190,1,1,511,733,15,70
5190,1,1,554,752,26,71
5190,1,1,598,781,18,72
5190,1,1,627,798,19,73
5190,1,1,668,822,15,74
5190,1,1,739,860,47,75
5190,1,1,800,899,91,76
5190,1,1,840,921,15,77
5190,1,1,859,930,0,78
5190,1,1,875,950,20,79
5190,1,1,900,960,5,80
5190,1,1,919,978,13,81
5190,1,1,944,998,35,82
5190,1,1,980,1032,27,83
5190,1,1,1014,1055,13,84
5190,1,1,1035,1072,18,85
5190,1,1,1054,1099,29,86
5190,1,1,1076,1140,23,87
5190,1,1,1100,1161,175,88
5195,0,1,8,7,14,1
5195,0,1,23,27,37,2
5195,0,1,39,85,33,3
5195,0,1,56,113,18,4
5195,0,1,76,126,9,5
5195,0,1,92,155,39,6
5195,0,1,102,205,3,7
5195,0,1,110,216,14,8
5195,0,1,117,225,0,9
5195,0,1,122,247,21,10
5195,0,1,126,256,2,11
5195,0,1,131,264,4,12
5195,0,1,153,271,8,13
5195,0,1,175,287,10,14
5195,0,1,195,297,13,15
5195,0,1,214,317,1,16
5195,0,1,218,320,0,20
5195,0,1,219,322,0,24
5195,0,1,220,323,0,25
5195,0,1,221,325,0,31
5195,0,1,223,328,0,39
5195,0,1,225,331,0,41
5195,0,1,226,338,0,42
5195,0,1,230,351,7,43
5195,0,1,236,360,3,44
5195,0,1,247,402,27,45
5195,0,1,260,421,12,46
5195,0,1,295,448,34,47
5195,0,1,351,487,24,48
5195,0,1,380,507,6,49
5195,0,1,382,519,0,50
5195,0,1,383,533,0,52
5195,0,1,384,550,0,58
5195,0,1,385,580,0,71
5195,0,1,386,584,0,83
5195,0,1,387,584,0,85
5195,0,1,389,585,0,86
5200,0,1,14,5,11,1
5200,0,1,32,15,7,2
5200,0,1,41,56,25,3
5200,0,1,48,85,13,4
5200,0,1,58,97,7,5
5200,0,1,71,102,9,6
5200,0,1,86,122,25,7
5200,0,1,105,181,72,8
5200,0,1,132,272,54,9
5200,0,1,166,316,19,10
5200,0,1,198,344,30,11
5200,0,1,217,365,6,12
5200,0,1,225,375,7,13
5200,0,1,244,380,1,14
5200,0,1,279,413,60,15
5200,0,1,307,462,36,16
5200,0,1,318,479,0,23
5200,0,1,319,480,0,25
5200,0,1,320,487,0,36
5200,0,1,321,487,0,39
5200,0,1,322,496,0,41
5200,0,1,324,512,1,42
5200,0,1,332,533,26,43
5200,0,1,349,563,9,44
5200,0,1,367,578,20,45
5200,0,1,383,602,20,46
5200,0,1,404,630,26,47
5200,0,1,430,669,26,48
5200,0,1,450,690,12,49
5200,0,1,475,708,9,50
5200,0,1,495,722,18,51
5200,0,1,504,746,11,52
5200,0,1,519,771,23,53
5200,0,1,536,797,25,54
5200,0,1,550,824,22,55
5200,0,1,560,845,3,56
5200,0,1,564,854,12,57
5200,0,1,571,874,10,58
5200,0,1,579,899,28,59
5200,0,1,589,953,41,60
5200,0,1,597,990,7,61
5200,0,1,601,1004,14,62
5200,0,1,606,1020,11,63
5200,0,1,617,1047,36,64
5200,0,1,637,1090,36,65
5200,0,1,659,1151,81,66
5200,0,1,671,1206,0,67
5200,0,1,684,1223,15,68
5200,0,1,698,1239,14,69
5200,0,1,713,1263,24,70
5200,0,1,734,1304,21,71
5200,0,1,749,1333,29,72
